date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:25:24	31233/31233	---M--	200	added ('OK')	image/jpeg	etag:%227a01-56421e25d0a80%22	https://gamestoreapp.com/en/img/games-rayman-jungle-run.jpg	/Users/Carmen/Writing/CPY/Gamestoreapp/gamestoreapp.com/en/img/games-rayman-jungle-run.jpg	(from https://gamestoreapp.com/en/)
17:25:25	36035/36035	---M--	200	added ('OK')	image/jpeg	etag:%228cc3-56421e1c47400%22	https://gamestoreapp.com/en/img/games-rayman-jungle-run-hover.jpg	/Users/Carmen/Writing/CPY/Gamestoreapp/gamestoreapp.com/en/img/games-rayman-jungle-run-hover.jpg	(from https://gamestoreapp.com/en/)
17:25:26	25857/25857	---M--	200	added ('OK')	image/jpeg	etag:%226501-56421e3142580%22	https://gamestoreapp.com/en/img/games-tomb-raider.jpg	/Users/Carmen/Writing/CPY/Gamestoreapp/gamestoreapp.com/en/img/games-tomb-raider.jpg	(from https://gamestoreapp.com/en/)
17:25:27	29595/29595	---M--	200	added ('OK')	image/jpeg	etag:%22739b-56421e2d71c80%22	https://gamestoreapp.com/en/img/games-tomb-raider-hover.jpg	/Users/Carmen/Writing/CPY/Gamestoreapp/gamestoreapp.com/en/img/games-tomb-raider-hover.jpg	(from https://gamestoreapp.com/en/)
17:25:29	40486/40486	---M--	200	added ('OK')	image/jpeg	etag:%229e26-56421e2d71c80%22	https://gamestoreapp.com/en/img/games-table-top-racing.jpg	/Users/Carmen/Writing/CPY/Gamestoreapp/gamestoreapp.com/en/img/games-table-top-racing.jpg	(from https://gamestoreapp.com/en/)
17:25:29	46276/46276	---M--	200	added ('OK')	image/jpeg	etag:%22b4c4-56421e2b89800%22	https://gamestoreapp.com/en/img/games-table-top-racing-hover.jpg	/Users/Carmen/Writing/CPY/Gamestoreapp/gamestoreapp.com/en/img/games-table-top-racing-hover.jpg	(from https://gamestoreapp.com/en/)
17:25:30	30842/30842	---M--	200	added ('OK')	image/jpeg	etag:%22787a-56421e0c10dc0%22	https://gamestoreapp.com/en/img/games-pac-man-dx.jpg	/Users/Carmen/Writing/CPY/Gamestoreapp/gamestoreapp.com/en/img/games-pac-man-dx.jpg	(from https://gamestoreapp.com/en/)
17:25:32	35433/35433	---M--	200	added ('OK')	image/jpeg	etag:%228a69-56421e0a28940%22	https://gamestoreapp.com/en/img/games-pac-man-dx-hover.jpg	/Users/Carmen/Writing/CPY/Gamestoreapp/gamestoreapp.com/en/img/games-pac-man-dx-hover.jpg	(from https://gamestoreapp.com/en/)
17:25:32	39310/39310	---M--	200	added ('OK')	image/jpeg	etag:%22998e-56421e32367c0%22	https://gamestoreapp.com/en/img/games-subway-surfers.jpg	/Users/Carmen/Writing/CPY/Gamestoreapp/gamestoreapp.com/en/img/games-subway-surfers.jpg	(from https://gamestoreapp.com/en/)
17:25:33	45097/45097	---M--	200	added ('OK')	image/jpeg	etag:%22b029-56421e26c4cc0%22	https://gamestoreapp.com/en/img/games-subway-surfers-hover.jpg	/Users/Carmen/Writing/CPY/Gamestoreapp/gamestoreapp.com/en/img/games-subway-surfers-hover.jpg	(from https://gamestoreapp.com/en/)
17:25:34	27962/27962	---M--	200	added ('OK')	image/jpeg	etag:%226d3a-56421e1c47400%22	https://gamestoreapp.com/en/img/games-r-type.jpg	/Users/Carmen/Writing/CPY/Gamestoreapp/gamestoreapp.com/en/img/games-r-type.jpg	(from https://gamestoreapp.com/en/)
